uuid,pub_year,epub_year,organisations,organisations_names,datasets,doi,github,github_url,gitlab,gitlab_url,bitbucket,bitbucket_url,subversion,apache allura,gogs,gitea,data,code,data repository,4TU ResearchData,4TU.Centre for Research Data,Zenodo,ENA,EVA,SRA,UniProtKB,IDR,EMPIAR,wwPDB,GEO,EMDB,BioImage Archive
0029309a-7612-40c5-a1ec-90f81d818e94,2022.0,,,,,10.1063/5.0096081,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0030ce9f-925e-4792-a2d6-345e52957474,2023.0,,,,,10.1038/s41598-020-75401-1,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0030ce9f-925e-4792-a2d6-345e52957474,2023.0,,,,,10.1038/s41598-023-44588-4,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0052a435-e56d-43dc-9392-367b450b7378,2023.0,,,,,10.1002/cssc.201903438,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0052a435-e56d-43dc-9392-367b450b7378,2023.0,,,,,10.1088/1361-6463/abb979,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0052a435-e56d-43dc-9392-367b450b7378,2023.0,,,,,10.1016/j.biotechadv.2020.107615,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0052a435-e56d-43dc-9392-367b450b7378,2023.0,,,,,10.1098/rsif.2023.0299,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0055dc1c-d7e8-4d42-9423-3570c1bf1eba,2022.0,,,,,10.1107/S1600576722007245,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00574d8c-fd0c-4772-b52e-01f7ac6ea90d,2023.0,,,,,10.1103/PhysRevApplied.14.064038,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00574d8c-fd0c-4772-b52e-01f7ac6ea90d,2023.0,,,,,10.1038/s41534-020-00330-w,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00574d8c-fd0c-4772-b52e-01f7ac6ea90d,2023.0,,,,,10.1103/PhysRevLett.124.246802,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00574d8c-fd0c-4772-b52e-01f7ac6ea90d,2023.0,,,,,10.1038/s41567-021-01423-9,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00574d8c-fd0c-4772-b52e-01f7ac6ea90d,2023.0,,,,,10.1103/PhysRevApplied.16.034051,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00574d8c-fd0c-4772-b52e-01f7ac6ea90d,2023.0,,,,,10.1103/PhysRevApplied.18.024074,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00574d8c-fd0c-4772-b52e-01f7ac6ea90d,2023.0,,,,,10.1103/PhysRevApplied.19.024014,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0067f146-8772-41ff-af83-faae84053ac1,2021.0,,,,,10.1039/d1ma00118c,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
006efcf1-ac33-41dc-8ff4-e6ec9a1ea1ea,2020.0,,,,,10.1016/j.watres.2020.116188,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00c02b7b-bc8b-4aab-8de5-c92d735492a1,2022.0,,,,,10.1002/1873-3468.14411,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00c64bf9-b9b7-43b5-a82f-32ded4ad5dc3,2023.0,,,,,10.1364/BOE.470039,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00c64bf9-b9b7-43b5-a82f-32ded4ad5dc3,2023.0,,,,,10.1016/j.actbio.2023.04.022,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00d03ce4-7249-421d-8613-88f95b797bde,2024.0,,,,,10.1038/s41545-020-0065-7,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
00d03ce4-7249-421d-8613-88f95b797bde,2024.0,,,,,10.1371/journal.pone.0253799,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
00d03ce4-7249-421d-8613-88f95b797bde,2024.0,,,,,10.1016/j.watres.2021.117975,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
00e159bd-d6d2-4d56-a036-471f22ca282c,2023.0,,,,,10.1128/AEM.00808-20,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00e159bd-d6d2-4d56-a036-471f22ca282c,2023.0,,,,,10.1002/bit.27301,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00e159bd-d6d2-4d56-a036-471f22ca282c,2023.0,,,,,10.1007/s00253-022-12326-x,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00e159bd-d6d2-4d56-a036-471f22ca282c,2023.0,,,,,10.1016/j.oneear.2022.01.011,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00e159bd-d6d2-4d56-a036-471f22ca282c,2023.0,,,,,10.1016/j.watres.2022.119340,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00e159bd-d6d2-4d56-a036-471f22ca282c,2023.0,,,,,10.1016/j.watres.2022.118365,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00e159bd-d6d2-4d56-a036-471f22ca282c,2023.0,,,,,10.1016/j.scitotenv.2022.154472,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00e159bd-d6d2-4d56-a036-471f22ca282c,2023.0,,,,,10.1016/j.watres.2023.120776,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00e159bd-d6d2-4d56-a036-471f22ca282c,2023.0,,,,,10.1016/j.watres.2022.119446,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
00f4851a-fb94-4597-b926-ed0c23fc8195,2020.0,,,,,10.1016/j.watres.2019.115344,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0125372c-4c82-4561-af22-e80b58a77344,2021.0,,,,,10.1016/j.compfluid.2020.104710,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0125372c-4c82-4561-af22-e80b58a77344,2021.0,,,,,10.1016/j.pnucene.2020.103427,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0125372c-4c82-4561-af22-e80b58a77344,2021.0,,,,,10.1016/j.anucene.2020.107321,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0125372c-4c82-4561-af22-e80b58a77344,2021.0,,,,,10.1016/j.cma.2020.113483,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0125372c-4c82-4561-af22-e80b58a77344,2021.0,,,,,10.1016/j.jcp.2020.109877,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0125372c-4c82-4561-af22-e80b58a77344,2021.0,,,,,10.1016/j.pnucene.2021.103909,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0144ac5c-62b2-4c49-ba46-21be579f5ad1,2022.0,,,,,10.1002/advs.202203619,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01455330-2ae5-4017-a0be-ef730141784f,2023.0,,,,,10.1002/mrm.28688,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01455330-2ae5-4017-a0be-ef730141784f,2023.0,,,,,10.1016/j.neuroimage.2022.119638,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01455330-2ae5-4017-a0be-ef730141784f,2023.0,,,,,10.1016/j.nicl.2023.103528,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01469449-f076-4c01-9873-88a2ae91e36c,2023.0,,,,,10.1038/s41524-023-01109-1,True,['github.com/TRI-AMDD/mpet.git'],False,[],True,['bitbucketorg/mpet/src/master/'],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0149cbb5-e3fe-4bc5-8333-8f888638055e,2022.0,,,,,10.1016/j.conbuildmat.2020.118615,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
015afe68-cb0c-493c-83cd-fcb668748541,2022.0,,,,,10.1016/j.ijmultiphaseflow.2021.103929,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
015e53cd-7920-4065-94a6-0136bcfe15a0,2023.0,,,,,10.1039/d3nj01434g,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01640f49-3c13-42ca-846e-38ead12bbfa8,2024.0,,,,,10.1063/1.5135017,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01640f49-3c13-42ca-846e-38ead12bbfa8,2024.0,,,,,10.1121/10.0011619,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01777fca-72e6-4d81-94fd-214ed02b40d9,2022.0,,,,,10.1016/j.celrep.2022.111734,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
018946ce-09f0-4431-a0b7-88c100df12a9,2023.0,,,,,10.1371/journal.pone.0257468,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01b69378-f8e5-4c6f-8abb-bd5d398130bd,2020.0,,,,,10.1021/acsanm.0c01802,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01b69378-f8e5-4c6f-8abb-bd5d398130bd,2020.0,,,,,10.1103/PhysRevB.102.235429,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01b7743d-7174-434c-a47e-ee2e705875a7,2024.0,,,,,10.1016/j.seppur.2021.118656,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01b7743d-7174-434c-a47e-ee2e705875a7,2024.0,,,,,10.1016/j.seppur.2023.124320,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01bd5cab-ea10-4ee7-855f-91f547ef346b,2019.0,,,,,10.1016/j.seppur.2019.116347,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01c2653c-54d0-4f3b-8790-09fe3c53ba0f,2020.0,,,,,10.1038/s41598-020-75401-1,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
01e07770-75f4-4f3c-9d37-8ff6616b0974,2020.0,,,,,10.1103/PhysRevA.102.053721,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
01eb8725-c489-4481-ae21-a4e84ce128c4,2021.0,,,,,10.1016/j.cmpb.2021.106312,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0203babb-e491-4119-9069-7e4036e89dc0,2021.0,,,,,10.1038/s41565-021-00994-1,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
020730d7-ab85-4ebf-b8cf-fd3dd579d0ad,2022.0,,,,,10.21468/SciPostPhysCore.5.1.005,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0210d4a2-7edb-4ab8-9d0d-397e31f8a123,2024.0,,,,,10.3390/mi12010008,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02384013-b5e0-4993-94c7-edadba68eb18,2022.0,,,,,10.1021/acs.nanolett.0c00085,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02384013-b5e0-4993-94c7-edadba68eb18,2022.0,,,,,10.1103/PhysRevB.105.075410,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02389430-ffdb-4979-8337-74f2519124b1,2022.0,,,,,10.1016/j.fuproc.2021.106944,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02389430-ffdb-4979-8337-74f2519124b1,2022.0,,,,,10.1016/j.apcatb.2020.119467,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02389430-ffdb-4979-8337-74f2519124b1,2022.0,,,,,10.1016/j.apcata.2021.118393,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02389b85-8dff-4939-a8d2-826196d3ef58,2022.0,,,,,10.1021/acs.jpcc.0c02410,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02389b85-8dff-4939-a8d2-826196d3ef58,2022.0,,,,,10.1021/acs.jpcc.1c10521,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02389b85-8dff-4939-a8d2-826196d3ef58,2022.0,,,,,10.1021/acsphotonics.0c01877,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02389b85-8dff-4939-a8d2-826196d3ef58,2022.0,,,,,10.1103/PhysRevB.103.224106,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
024f1f60-611a-4da7-8f0a-fec9081de9b4,2022.0,,,,,10.1016/j.desal.2022.116005,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
024f1f60-611a-4da7-8f0a-fec9081de9b4,2022.0,,,,,10.1016/j.jclepro.2022.133143,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
025cfbf8-75bd-4273-b29b-eae15010c6c2,2021.0,,,,,10.1021/acsanm.0c01158,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
025cfbf8-75bd-4273-b29b-eae15010c6c2,2021.0,,,,,10.1021/acsnano.0c10040,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
025cfbf8-75bd-4273-b29b-eae15010c6c2,2021.0,,,,,10.1016/j.apmt.2021.100945,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
025d26d9-fc7a-4b35-8f17-7ed5092691dc,2021.0,,,,,10.1038/s41467-021-26859-8,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
026715ab-23e0-4b0e-9f13-31fada443d9f,2023.0,,,,,10.1038/s41586-020-2051-0,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
026715ab-23e0-4b0e-9f13-31fada443d9f,2023.0,,,,,10.1063/5.0002013,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
026715ab-23e0-4b0e-9f13-31fada443d9f,2023.0,,,,,10.1038/s41534-022-00639-8,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
026715ab-23e0-4b0e-9f13-31fada443d9f,2023.0,,,,,10.1038/s41586-021-04273-w,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
026715ab-23e0-4b0e-9f13-31fada443d9f,2023.0,,,,,10.1038/s41586-022-05117-x,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
026715ab-23e0-4b0e-9f13-31fada443d9f,2023.0,,,,,10.1063/5.0160847,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
027f2b74-5c6c-4e79-9e07-8a26889318cc,2022.0,,,,,10.1051/jeos/2022010,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02a52218-9f6b-4c02-8f49-f00ee4e3e728,2021.0,,,,,10.1126/sciadv.abe5905,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
02aa816d-4821-4f9e-b49e-dcc8106c0f43,2023.0,,,,,10.1016/j.jlumin.2021.118257,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02aa816d-4821-4f9e-b49e-dcc8106c0f43,2023.0,,,,,10.1016/j.jlumin.2022.119209,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02aa816d-4821-4f9e-b49e-dcc8106c0f43,2023.0,,,,,10.1039/d2tc01483a,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02aa816d-4821-4f9e-b49e-dcc8106c0f43,2023.0,,,,,10.1016/j.jlumin.2023.120012,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02aa816d-4821-4f9e-b49e-dcc8106c0f43,2023.0,,,,,10.1039/d2tc05311j,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02aa816d-4821-4f9e-b49e-dcc8106c0f43,2023.0,,,,,10.1021/acs.chemmater.3c01810,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02afee35-66f8-42cf-a444-d594cebae52b,2020.0,,,,,10.1099/ijsem.0.004186,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02cd1165-9fef-4613-a12c-dc3c4bd9d731,2022.0,,,,,10.1038/s41535-020-00262-w,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02cd1165-9fef-4613-a12c-dc3c4bd9d731,2022.0,,,,,10.1021/acsnano.2c04574,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
02e260b6-22c1-421e-9b9a-d3bf776d0422,2023.0,,,,,10.1038/s41565-022-01193-2,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03066ed4-c279-4bb5-a485-ac9446a7f884,2021.0,,,,,10.1103/PhysRevB.103.165414,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
031397a2-3515-468f-8d06-5dc1f74f9398,2020.0,,,,,10.1016/j.copbio.2019.11.012,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
03750634-b771-44b0-be38-79a21ac903fc,2020.0,,,,,10.1016/j.fbp.2020.07.014,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03a0d608-fd6f-4bde-905c-ef8b212cbf32,2021.0,,,,,10.1109/TBME.2020.3038038,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03d9de11-cf5f-4780-b842-dd800a41595c,2021.0,,,,,10.1002/adhm.202101570,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03dea8c0-9c2d-4d21-b201-c462ba19318f,2021.0,,,,,10.1007/s10909-020-02390-w,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03dea8c0-9c2d-4d21-b201-c462ba19318f,2021.0,,,,,10.1063/5.0027750,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03dea8c0-9c2d-4d21-b201-c462ba19318f,2021.0,,,,,10.1109/TASC.2021.3065303,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
03e6f046-787e-44f3-8355-d13617122d47,2023.0,,,,,10.1016/j.ymben.2023.09.010,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04399228-78c4-4ca2-8bf1-5f8fca4c8ef2,2021.0,,,,,10.1109/TRPMS.2019.2948106,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04399228-78c4-4ca2-8bf1-5f8fca4c8ef2,2021.0,,,,,10.1088/1361-6560/abee56,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04507872-cc03-4dfa-9597-41a112b55c63,2020.0,,,,,10.3389/fmicb.2020.597686,True,['github.com/rrwick/Porechop'],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0472f468-d72a-4428-8a45-12c8cb578f56,2020.0,,,,,10.1007/s11661-020-05862-6,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0472f468-d72a-4428-8a45-12c8cb578f56,2020.0,,,,,10.1007/s10853-020-05571-w,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0472f468-d72a-4428-8a45-12c8cb578f56,2020.0,,,,,10.1016/j.jallcom.2019.152765,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04871dc3-8642-45c5-a7e6-447fd36baa27,2023.0,,,,,10.1063/5.0128606,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04871dc3-8642-45c5-a7e6-447fd36baa27,2023.0,,,,,10.1021/acs.chemmater.3c00502,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04921136-2bd0-4889-82f1-6c04d891f049,2022.0,,,,,10.1016/j.jlumin.2020.117164,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04921136-2bd0-4889-82f1-6c04d891f049,2022.0,,,,,10.1021/acs.inorgchem.2c01016,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04962b59-7677-4dfd-8541-c6251514d5a9,2023.0,,,,,10.1093/icvts/ivad126,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04c847d0-ba07-4757-9a25-4161929c8c2b,2020.0,,,,,10.1103/PhysRevB.102.125303,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04cba542-d246-4466-8719-0220a2d08c4f,2020.0,,,,,10.1103/PhysRevResearch.2.023404,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04cba542-d246-4466-8719-0220a2d08c4f,2020.0,,,,,10.1021/acsmaterialslett.9b00540,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04cba542-d246-4466-8719-0220a2d08c4f,2020.0,,,,,10.1088/2515-7639/ab7a03,False,[],False,[],False,[],False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d40acb-562e-41a3-87a9-cad96ffd7483,2022.0,,,,,10.1063/5.0075914,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.1039/D0EW00310G,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.1007/s11948-020-00251-z,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.1111/risa.13501,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.3390/su122410581,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.3390/su12104168,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.1039/c9ew00905a,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.2166/wrd.2021.016,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.5004/dwt.2021.26916,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.1002/bbb.2216,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.1007/s11077-021-09430-6,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04d9f1dd-1d96-4877-974f-e7500dbc6c50,2022.0,,,,,10.1016/j.jenvman.2022.115759,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
04eb4a02-6806-4858-99a9-fb241240565c,2021.0,,,,,10.1063/1.5136252,False,[],False,[],False,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
050fdc7a-fc0d-4740-93c7-bcb8fa819e49,2020.0,,,,,10.1016/j.apsusc.2020.145665,False,[],False,[],False,[],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
